class_name_1,class_name_2,image_1,image_2,phash_distance,pixel_mae,pixel_correlation,confirmed
Cherry_(including_sour)___healthy,Soybean___healthy,train/Cherry_(including_sour)___healthy/3cc559d9-c8f0-4f5f-8899-1a9ea5f01b8c___JR_HL 9483.JPG,val/Soybean___healthy/b655feb9-1e92-4f08-bfe1-a78dee213669___RS_HL 3082.JPG,4,0.10775023698806763,0.8352830199490288,False
Apple___healthy,Soybean___healthy,train/Apple___healthy/445d268a-415e-41d4-80de-0116fdaca73d___RS_HL 5982.JPG,val/Soybean___healthy/babe8aca-1308-42eb-942f-1aafcdfb6570___RS_HL 4860.JPG,4,0.13115057349205017,0.7950422966340189,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/fc261eca-1110-4cd3-ae1b-a969680c9550___Mary_HL 6379.JPG,val/Soybean___healthy/be83942e-ce05-42ad-8e87-ff3c85b53f33___RS_HL 5442.JPG,4,0.11342252790927887,0.7763491323982769,False
Cherry_(including_sour)___healthy,Soybean___healthy,train/Cherry_(including_sour)___healthy/c4ef4ce3-b528-4cd8-8042-f23a980990c9___JR_HL 9668.JPG,val/Soybean___healthy/c181432c-ea5c-484f-ab1c-21b4d27cbbfb___RS_HL 3961.JPG,4,0.09342490136623383,0.7693676273897169,False
"Pepper,_bell___healthy",Soybean___healthy,"train/Pepper,_bell___healthy/f47373b3-ed1e-42b0-988b-b2724cc89782___JR_HL 5903.JPG",val/Soybean___healthy/c20faf5e-7487-4a7f-9579-767b9ade0164___RS_HL 4232.JPG,4,0.09711755067110062,0.7978934894223755,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/4c3285d2-1ba0-4147-afd9-1869ee19ec4c___Mary_HL 6229.JPG,val/Soybean___healthy/c4ac992c-9d87-4637-b683-472967805c81___RS_HL 2778.JPG,4,0.11544628441333771,0.7930715031448939,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/3368e77a-9245-4e4f-89ee-41968b060e56___Mary_HL 6251.JPG,val/Soybean___healthy/c55c20a5-c529-43af-949e-cfaad2377481___RS_HL 5454.JPG,4,0.09244167059659958,0.8013327519750784,False
Tomato___Bacterial_spot,Soybean___healthy,train/Tomato___Bacterial_spot/f8612abc-7408-451f-b6b8-89561d679bd0___GCREC_Bact.Sp 2997.JPG,val/Soybean___healthy/c55c20a5-c529-43af-949e-cfaad2377481___RS_HL 5454.JPG,4,0.1533483862876892,0.7492368206638421,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/9b55c870-8479-4d3a-9c71-07c828de6f18___Mary_HL 6357.JPG,val/Soybean___healthy/cf57bc73-b087-475f-a5a4-abd3f18d8bea___RS_HL 5185.JPG,4,0.10762881487607956,0.8538469163445619,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/2acf2191-96db-4afa-bcdf-77590e0b7428___Mary_HL 6233.JPG,val/Soybean___healthy/cf9ea9fa-b6c6-412a-9b65-eac52390b5ce___RS_HL 4612.JPG,4,0.11996641010046005,0.8352879483612288,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/68c91797-4323-4a34-a203-8393cdf3889b___Mary_HL 9143.JPG,val/Soybean___healthy/d0e3c820-9795-4fb8-b0d0-136176a7c7f5___RS_HL 6554.JPG,4,0.15142790973186493,0.7449245814284723,False
"Pepper,_bell___healthy",Soybean___healthy,"train/Pepper,_bell___healthy/f47373b3-ed1e-42b0-988b-b2724cc89782___JR_HL 5903.JPG",val/Soybean___healthy/eb53cf09-386e-4837-ba77-dae9c97e494b___RS_HL 5373.JPG,4,0.09269940108060837,0.8009890447947536,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/5829c049-aa10-494a-9663-8ce0677e64f7___Mary_HL 6330.JPG,val/Soybean___healthy/eb53cf09-386e-4837-ba77-dae9c97e494b___RS_HL 5373.JPG,4,0.08049995452165604,0.8427235455419371,False
Raspberry___healthy,Soybean___healthy,train/Raspberry___healthy/fe1c1683-06cc-49c5-b86a-a41fb36f058b___Mary_HL 6249.JPG,val/Soybean___healthy/eb53cf09-386e-4837-ba77-dae9c97e494b___RS_HL 5373.JPG,4,0.08349176496267319,0.8417221733672419,False
Raspberry___healthy,Soybean___healthy,val/Raspberry___healthy/3d9757e9-7753-4d8c-8c60-d78f4522b021___Mary_HL 6352.JPG,val/Soybean___healthy/edd05ee9-bfe5-4c78-8c3d-025c4c56ed51___RS_HL 4805.JPG,4,0.09617757797241211,0.8461572409956051,False
"Pepper,_bell___healthy",Soybean___healthy,"val/Pepper,_bell___healthy/035746b5-cbe6-4e5d-9c3a-4bfc5c6cf5a1___JR_HL 7728.JPG",val/Soybean___healthy/f9cb2f36-523d-4061-94e3-0b385f77c1ac___RS_HL 2715.JPG,4,0.1598636507987976,0.7659272853927258,False
Soybean___healthy,Tomato___Bacterial_spot,train/Soybean___healthy/786114a4-9693-4319-a3ae-c3a3a971ef6e___RS_HL 4523.JPG,val/Tomato___Bacterial_spot/122e4db5-bfc6-44b2-b7c5-bf05d040ca79___GCREC_Bact.Sp 5782.JPG,4,0.11488829553127289,0.8524254624466535,False
Soybean___healthy,Tomato___Bacterial_spot,train/Soybean___healthy/c9c15de6-3408-4fd9-ab64-1144ca6d6603___RS_HL 5022.JPG,val/Tomato___Bacterial_spot/122e4db5-bfc6-44b2-b7c5-bf05d040ca79___GCREC_Bact.Sp 5782.JPG,4,0.22420981526374817,0.7329258951702535,False
Soybean___healthy,Tomato___Bacterial_spot,train/Soybean___healthy/a908266b-af75-40a2-9d78-986c9b8f7d70___RS_HL 6139.JPG,val/Tomato___Bacterial_spot/42aa518f-8005-40bc-9728-a990743c2d5e___GCREC_Bact.Sp 3151.JPG,4,0.1334155946969986,0.7791712623479781,False
Orange___Haunglongbing_(Citrus_greening),Tomato___Bacterial_spot,train/Orange___Haunglongbing_(Citrus_greening)/b0abaf0a-df7d-41b9-b9ad-19cfb0e2aec2___CREC_HLB 5102.JPG,val/Tomato___Bacterial_spot/5ce7093e-2e9d-4dd9-9401-7499c26ddaf1___GCREC_Bact.Sp 5566.JPG,4,0.1056210920214653,0.7332378900512365,False
Soybean___healthy,Tomato___Bacterial_spot,train/Soybean___healthy/56ce6106-6204-492f-a761-58f9110929bb___RS_HL 3210.JPG,val/Tomato___Bacterial_spot/6757fb05-9503-42bc-aa7e-08d083b780aa___GCREC_Bact.Sp 3201.JPG,4,0.13336043059825897,0.8444982600366671,False
Raspberry___healthy,Tomato___Bacterial_spot,train/Raspberry___healthy/1b2fb65b-bfe9-43dc-940a-50a32b9a421f___Mary_HL 6317.JPG,val/Tomato___Bacterial_spot/841ea726-5c4a-4447-9f56-0eda38f002d2___GCREC_Bact.Sp 3388.JPG,4,0.16753457486629486,0.6568459624274251,False
Soybean___healthy,Tomato___Bacterial_spot,val/Soybean___healthy/9664f7f6-4780-467e-8368-62dd94313ac8___RS_HL 4213.JPG,val/Tomato___Bacterial_spot/afa683b3-63de-43c1-81c6-deb8210b0d47___GCREC_Bact.Sp 5867.JPG,4,0.17378400266170502,0.799180130583526,False
Soybean___healthy,Tomato___Bacterial_spot,train/Soybean___healthy/94f05a6d-b70e-4543-a769-af7741604ddb___RS_HL 3783.JPG,val/Tomato___Bacterial_spot/ef110350-8e1f-4eb2-a384-037eafaf1089___GCREC_Bact.Sp 5980.JPG,4,0.23501767218112946,0.8336240444650939,False
Soybean___healthy,Tomato___Bacterial_spot,val/Soybean___healthy/d87e95cd-49f5-44e9-abd9-885018cf1c99___RS_HL 6914.JPG,val/Tomato___Bacterial_spot/f26ada25-77e0-4439-9cdc-b833b57e1053___GCREC_Bact.Sp 5978.JPG,4,0.08593296259641647,0.8249252294617814,False
Soybean___healthy,Tomato___Early_blight,val/Soybean___healthy/37d42645-b221-430d-88be-5c7800d3b384___RS_HL 5975.JPG,val/Tomato___Early_blight/6b52f204-547d-47aa-926c-b9508a5e6cbc___RS_Erly.B 7434.JPG,4,0.13855330646038055,0.7222163637096978,False
Soybean___healthy,Tomato___Late_blight,train/Soybean___healthy/bb171f67-77ec-4025-9ff3-ea5b66be396b___RS_HL 6945.JPG,val/Tomato___Late_blight/23c5c930-6830-46c6-8353-616c0b34ae12___RS_Late.B 4947.JPG,4,0.15118008852005005,0.6319372759777742,False
Soybean___healthy,Tomato___Leaf_Mold,train/Soybean___healthy/63a5e362-672a-4dee-a673-d9258bb0ab6c___RS_HL 3560.JPG,val/Tomato___Leaf_Mold/78cfaa28-9259-4225-8641-5dfaceab2118___Crnl_L.Mold 6690.JPG,4,0.1666468232870102,0.7022435242659335,False
Soybean___healthy,Tomato___Leaf_Mold,val/Soybean___healthy/7c045ae8-6abb-4189-81f1-76e73b1b51da___RS_HL 3860.JPG,val/Tomato___Leaf_Mold/78cfaa28-9259-4225-8641-5dfaceab2118___Crnl_L.Mold 6690.JPG,4,0.21406234800815582,0.7337448773985079,False
Tomato___Leaf_Mold,Tomato___Spider_mites Two-spotted_spider_mite,train/Tomato___Leaf_Mold/fcfc6758-32cd-4e18-8d56-e3ffde988921___Crnl_L.Mold 6591.JPG,val/Tomato___Spider_mites Two-spotted_spider_mite/20f78207-e650-4e62-8648-f660f5f1eea9___Com.G_SpM_FL 9340.JPG,4,0.08971723169088364,0.6802614136520624,False
