class_name,image_1,image_2,phash_distance,pixel_mae,pixel_correlation,confirmed
Soybean___healthy,train/Soybean___healthy/b2eb78f7-5a84-4bfe-b3a8-81bf1b63c66d___RS_HL 5365.JPG,train/Soybean___healthy/c0815e93-b1c5-4496-b1c9-d242dcbb35d5___RS_HL 4979.JPG,4,0.06542330235242844,0.8791278395649618,False
Soybean___healthy,train/Soybean___healthy/b2eb78f7-5a84-4bfe-b3a8-81bf1b63c66d___RS_HL 5365.JPG,val/Soybean___healthy/96d46f4a-6b65-4364-8889-33024fad0fc7___RS_HL 3600.JPG,4,0.0812600627541542,0.8388122547647305,False
Soybean___healthy,train/Soybean___healthy/b4069962-eac9-403d-9195-bae430444ac5___RS_HL 3893.JPG,val/Soybean___healthy/4815c4d9-ab13-434d-a7f6-f281e783d9e4___RS_HL 4446.JPG,4,0.15137316286563873,0.6918278794572013,False
Soybean___healthy,train/Soybean___healthy/b44dcbac-ddfc-4dc0-8800-52a35b590d30___RS_HL 7153.JPG,val/Soybean___healthy/93ebd0ba-d45f-42cf-b800-f12f8ab70a69___RS_HL 6721.JPG,2,0.11818476766347885,0.7706503943746879,False
Soybean___healthy,train/Soybean___healthy/b58b7d91-8ef1-4520-83f7-2de999660512___RS_HL 4455.JPG,val/Soybean___healthy/b34093d1-010b-4fd1-b95c-ab3d9c7b7f4c___RS_HL 3743.JPG,4,0.07858966290950775,0.8256767682120746,False
Soybean___healthy,train/Soybean___healthy/b5acd86d-9165-406a-9920-9e23b2a6259f___RS_HL 3898.JPG,train/Soybean___healthy/c151e38b-15f8-45e3-bb9b-54a76e26ccaa___RS_HL 4326.JPG,4,0.11266637593507767,0.8483346828016269,False
Soybean___healthy,train/Soybean___healthy/b5acd86d-9165-406a-9920-9e23b2a6259f___RS_HL 3898.JPG,val/Soybean___healthy/ba7af1cf-c424-4e43-8611-c70b0c057ce0___RS_HL 4074.JPG,4,0.09391212463378906,0.841510304830807,False
Soybean___healthy,train/Soybean___healthy/b5bf6916-482e-42fa-83b7-63ec393db2c0___RS_HL 5293.JPG,val/Soybean___healthy/42f9d6af-6ef5-4c21-abfc-9aece98087e2___RS_HL 3843.JPG,4,0.13078010082244873,0.8248642921505863,False
Soybean___healthy,train/Soybean___healthy/b64ac4df-01a1-4e55-835c-137fbe6ff72c___RS_HL 4915.JPG,train/Soybean___healthy/e357abdf-3d4b-414d-82f6-b676896ae7b8___RS_HL 4633.JPG,4,0.08361247926950455,0.8611641328705162,False
Soybean___healthy,train/Soybean___healthy/b7089d25-1938-4d6e-82f8-6f504c3e26ba___RS_HL 5200.JPG,train/Soybean___healthy/e0e643d4-9d0c-4c19-b8ce-43ca6b3e95d5___RS_HL 7260.JPG,4,0.10173624753952026,0.7916748677227071,False
Soybean___healthy,train/Soybean___healthy/b7174c7a-1316-4850-92b5-a55fc8cd84bb___RS_HL 3670.JPG,train/Soybean___healthy/e91d3d42-f796-4dba-9890-ca2dd1613e08___RS_HL 5246.JPG,4,0.0821332335472107,0.8199360957617624,False
Soybean___healthy,train/Soybean___healthy/b7174c7a-1316-4850-92b5-a55fc8cd84bb___RS_HL 3670.JPG,val/Soybean___healthy/0231ac76-7dd9-4346-945e-fdfcebdaefe0___RS_HL 5779 1.JPG,4,0.09525193274021149,0.8100238107843837,False
Soybean___healthy,train/Soybean___healthy/b844568d-8ed2-41fd-a3e9-f23637487a6b___RS_HL 3125.JPG,train/Soybean___healthy/d52c7953-d971-4e49-9ff6-5f3721da8a77___RS_HL 5401.JPG,4,0.12119191139936447,0.7480427810485806,False
Soybean___healthy,train/Soybean___healthy/b844568d-8ed2-41fd-a3e9-f23637487a6b___RS_HL 3125.JPG,val/Soybean___healthy/a39f174d-6ff4-4dc4-a1fb-9c4ee0e7a92b___RS_HL 5389.JPG,4,0.15204870700836182,0.6479446699535596,False
Soybean___healthy,train/Soybean___healthy/b92ff029-51a7-4a2f-8dce-708b5c7f5f95___RS_HL 5072.JPG,train/Soybean___healthy/dcd0aa31-f0f7-466c-822c-ee89ffebce3f___RS_HL 5060.JPG,4,0.08580955862998962,0.8009978337066537,False
Soybean___healthy,train/Soybean___healthy/b93e2503-cadd-4350-912f-1888f9ea99ff___RS_HL 4662.JPG,train/Soybean___healthy/d8634477-baca-4b5b-8d79-dd673e49c2f6___RS_HL 5462.JPG,4,0.10984576493501663,0.8144688382423199,False
Soybean___healthy,train/Soybean___healthy/b93e2503-cadd-4350-912f-1888f9ea99ff___RS_HL 4662.JPG,train/Soybean___healthy/f67d5091-ac83-42d4-bb1d-fb0209266760___RS_HL 4660.JPG,4,0.07311055064201355,0.8678056363995266,False
Soybean___healthy,train/Soybean___healthy/b9b43bc3-5e8b-41b3-9891-a12efaf05074___RS_HL 6437.JPG,train/Soybean___healthy/ffdc654b-da66-4c21-9837-396c227ebc41___RS_HL 6435.JPG,4,0.05247310921549797,0.8899619014360212,False
Soybean___healthy,train/Soybean___healthy/b9c99b24-2427-495d-b3b4-6c398a514cee___RS_HL 4753.JPG,train/Soybean___healthy/c668b75d-b636-4513-b1d0-1b6420318c21___RS_HL 5268.JPG,4,0.1250048279762268,0.838800092962334,False
Soybean___healthy,train/Soybean___healthy/ba07dce8-e521-4670-ad69-119e835010fe___RS_HL 6206.JPG,train/Soybean___healthy/f84a4ac8-730b-40f2-b796-3fbf5d464ccb___RS_HL 3458.JPG,4,0.12060936540365219,0.7844996128626801,False
Soybean___healthy,train/Soybean___healthy/ba324657-c8bb-4aa4-964d-c08c0ac2d53c___RS_HL 5325.JPG,train/Soybean___healthy/c87321e2-d5a4-4153-b3b9-c099cdf1db5d___RS_HL 3828.JPG,4,0.09379781037569046,0.7240776818247132,False
Soybean___healthy,train/Soybean___healthy/ba5c8e7a-bba3-4c6f-99c1-350104222687___RS_HL 6345.JPG,val/Soybean___healthy/66470940-d138-4a1c-8c96-0fcd0b6a6f7f___RS_HL 6346.JPG,4,0.056001216173172,0.8871027238204803,False
Soybean___healthy,train/Soybean___healthy/baeb603a-d572-4eea-b078-f5495e6cec80___RS_HL 3806.JPG,train/Soybean___healthy/bb5bca01-7a42-475f-bf7c-f06d6a6a7d7b___RS_HL 3516.JPG,4,0.0873306393623352,0.7853093756069743,False
Soybean___healthy,train/Soybean___healthy/bb171f67-77ec-4025-9ff3-ea5b66be396b___RS_HL 6945.JPG,val/Soybean___healthy/9664f7f6-4780-467e-8368-62dd94313ac8___RS_HL 4213.JPG,4,0.11130145937204361,0.8039084993730307,False
Soybean___healthy,train/Soybean___healthy/bc370e85-40b2-46ae-8937-72d6e092f0e5___RS_HL 4937.JPG,train/Soybean___healthy/cf7944eb-68cb-4d2e-ac24-4827ac0460cb___RS_HL 4067.JPG,2,0.08469811081886292,0.7876930237218661,False
Soybean___healthy,train/Soybean___healthy/bc370e85-40b2-46ae-8937-72d6e092f0e5___RS_HL 4937.JPG,train/Soybean___healthy/d6498a4d-1725-4a1b-b327-5e89fa566b94___RS_HL 5637 1.JPG,4,0.09228920191526413,0.7406494517358811,False
Soybean___healthy,train/Soybean___healthy/bc370e85-40b2-46ae-8937-72d6e092f0e5___RS_HL 4937.JPG,val/Soybean___healthy/68947ab4-60ac-4261-b1c9-42644c8a78d5___RS_HL 4193.JPG,4,0.08551254868507385,0.8028227130336254,False
Soybean___healthy,train/Soybean___healthy/bc43ac1e-c679-42bc-90c7-b1374b73775a___RS_HL 3666.JPG,train/Soybean___healthy/c151e38b-15f8-45e3-bb9b-54a76e26ccaa___RS_HL 4326.JPG,4,0.09277046471834183,0.8238894632000627,False
Soybean___healthy,train/Soybean___healthy/bc43ac1e-c679-42bc-90c7-b1374b73775a___RS_HL 3666.JPG,train/Soybean___healthy/c642c062-ebf4-4afd-b286-983a7e601347___RS_HL 3925.JPG,4,0.13117524981498718,0.8139194611436603,False
Soybean___healthy,train/Soybean___healthy/bcceb05d-85a7-4e3d-aa18-3a2fe26bd2f3___RS_HL 6548.JPG,train/Soybean___healthy/e6cea06d-3ebb-418d-b7ca-de748a13a5df___RS_HL 3804.JPG,4,0.1192740947008133,0.6902482337499007,False
Soybean___healthy,train/Soybean___healthy/bd99e361-f8fe-4fdd-b07d-8e17a501f710___RS_HL 3510.JPG,val/Soybean___healthy/1de56755-4034-4806-8d54-907c3076757a___RS_HL 4361.JPG,4,0.08343248069286346,0.7644703886644051,False
Soybean___healthy,train/Soybean___healthy/bd99e361-f8fe-4fdd-b07d-8e17a501f710___RS_HL 3510.JPG,val/Soybean___healthy/a522afba-a47b-453e-bb3e-bcd4f8d3a411___RS_HL 3253.JPG,4,0.11676155775785446,0.8422160666722355,False
Soybean___healthy,train/Soybean___healthy/bd99e361-f8fe-4fdd-b07d-8e17a501f710___RS_HL 3510.JPG,val/Soybean___healthy/ff050cbf-3f4d-4294-b192-086d0b351c34___RS_HL 5594 1.JPG,4,0.11642780900001526,0.7603398973376225,False
Soybean___healthy,train/Soybean___healthy/be62b941-0c95-4e51-878c-80f9edeb2f27___RS_HL 6550.JPG,train/Soybean___healthy/fd1eb951-7985-47b7-b66b-cb7295aa8827___RS_HL 7000.JPG,4,0.09252479672431946,0.7639798463833919,False
Soybean___healthy,train/Soybean___healthy/beccae9f-3e65-4e7b-9eb3-f9584cbdb89d___RS_HL 4627.JPG,train/Soybean___healthy/fe22e33f-80de-4771-9dbe-68be9f4a21a9___RS_HL 4661.JPG,4,0.09228849411010742,0.8752765206932994,False
Soybean___healthy,train/Soybean___healthy/bee17ace-696f-42e9-9f59-b16b13d2e537___RS_HL 3096.JPG,train/Soybean___healthy/edd09edd-862f-42dd-82d8-24552f169584___RS_HL 3739.JPG,4,0.09584582597017288,0.7611361443025734,False
Soybean___healthy,train/Soybean___healthy/c015ee0c-de2f-45fc-bea9-9ab05438795e___RS_HL 5644 1.JPG,val/Soybean___healthy/31be8305-3a3d-41da-bd6b-98a7251deea4___RS_HL 4855.JPG,4,0.11124614626169205,0.7669994610642697,False
Soybean___healthy,train/Soybean___healthy/c015ee0c-de2f-45fc-bea9-9ab05438795e___RS_HL 5644 1.JPG,val/Soybean___healthy/5cedc784-28e7-46ca-8b84-cba4bf5ae2e7___RS_HL 4835.JPG,4,0.09284450113773346,0.7240819536149964,False
Soybean___healthy,train/Soybean___healthy/c072aed5-b91b-4d4d-a7b4-9ae81591ef08___RS_HL 4493.JPG,train/Soybean___healthy/cc26489a-267e-405a-9c10-5f9cb290fcad___RS_HL 5432.JPG,4,0.09193957597017288,0.7962165994573279,False
Soybean___healthy,train/Soybean___healthy/c1585706-72f3-4fbd-ad20-99cbabb395b4___RS_HL 6482.JPG,train/Soybean___healthy/fa660cac-3b37-46ed-8be1-8453776d0567___RS_HL 6653.JPG,4,0.08996119350194931,0.7141970957325378,False
Soybean___healthy,train/Soybean___healthy/c27e227c-ce19-40af-8edb-d40f5f73c725___RS_HL 5424.JPG,val/Soybean___healthy/5a65f68b-0260-49e5-a178-ca327c4e1020___RS_HL 4854.JPG,4,0.10679792612791061,0.8052361289279932,False
Soybean___healthy,train/Soybean___healthy/c3058e55-fbf1-47ac-b265-583125197c03___RS_HL 6037.JPG,train/Soybean___healthy/e50e5483-8e2c-46d6-bff9-add0c440368d___RS_HL 6373.JPG,4,0.14504826068878174,0.7245846862903008,False
Soybean___healthy,train/Soybean___healthy/c3fc4f16-7001-4444-a452-64490cdc7e73___RS_HL 5803.JPG,val/Soybean___healthy/be618514-250f-4cea-817c-b0ec422a834e___RS_HL 5801.JPG,2,0.05850609764456749,0.8564752197624333,False
Soybean___healthy,train/Soybean___healthy/c642c062-ebf4-4afd-b286-983a7e601347___RS_HL 3925.JPG,train/Soybean___healthy/cd5fbde6-c830-4cb6-a90a-761bf6520013___RS_HL 5612 1.JPG,4,0.11210044473409653,0.7865358118149564,False
Soybean___healthy,train/Soybean___healthy/c642c062-ebf4-4afd-b286-983a7e601347___RS_HL 3925.JPG,train/Soybean___healthy/cf618584-36d1-4c0b-86e7-6488da883d50___RS_HL 3475.JPG,2,0.07581543177366257,0.851074979282019,False
Soybean___healthy,train/Soybean___healthy/c642c062-ebf4-4afd-b286-983a7e601347___RS_HL 3925.JPG,train/Soybean___healthy/f7fb9a56-8346-42f6-b5e4-15490350b649___RS_HL 4840.JPG,4,0.1037069633603096,0.8139906635018874,False
Soybean___healthy,train/Soybean___healthy/c642c062-ebf4-4afd-b286-983a7e601347___RS_HL 3925.JPG,val/Soybean___healthy/07323fc3-b155-4e0a-b4bf-8737af0bb59f___RS_HL 5191.JPG,4,0.08046194165945053,0.8155110566924614,False
Soybean___healthy,train/Soybean___healthy/c642c062-ebf4-4afd-b286-983a7e601347___RS_HL 3925.JPG,val/Soybean___healthy/29e53812-2949-4127-af2e-b80b4e967986___RS_HL 4245.JPG,4,0.06277701258659363,0.8566807781787064,False
Soybean___healthy,train/Soybean___healthy/c642c062-ebf4-4afd-b286-983a7e601347___RS_HL 3925.JPG,val/Soybean___healthy/ba7af1cf-c424-4e43-8611-c70b0c057ce0___RS_HL 4074.JPG,4,0.0654611736536026,0.8314357563795622,False
Soybean___healthy,train/Soybean___healthy/c6599df4-78b4-4056-a211-9d765e8029a1___RS_HL 3446.JPG,train/Soybean___healthy/c93fee6f-332c-4d0a-92c8-b0333576b038___RS_HL 5564 1.JPG,4,0.08273661881685257,0.8125247441035746,False
Soybean___healthy,train/Soybean___healthy/c734a02e-694c-4f03-b268-2611d73cee33___RS_HL 5186.JPG,val/Soybean___healthy/c55c20a5-c529-43af-949e-cfaad2377481___RS_HL 5454.JPG,4,0.06363329291343689,0.8710226903695453,False
Soybean___healthy,train/Soybean___healthy/c734a02e-694c-4f03-b268-2611d73cee33___RS_HL 5186.JPG,val/Soybean___healthy/fff606e6-7949-44cf-90d3-9507d2a97cfe___RS_HL 4083.JPG,4,0.08882521092891693,0.8118010079065415,False
Soybean___healthy,train/Soybean___healthy/c7c45837-d586-40ca-b0d2-37f0c05831a5___RS_HL 6715.JPG,val/Soybean___healthy/0e7617e5-8ef1-45be-83ca-04465a10f5de___RS_HL 6717.JPG,4,0.050546787679195404,0.9132632771091026,True
Soybean___healthy,train/Soybean___healthy/c8af80df-2b9d-4751-b0c2-9112d5f67944___RS_HL 6716.JPG,val/Soybean___healthy/0e7617e5-8ef1-45be-83ca-04465a10f5de___RS_HL 6717.JPG,4,0.05875062569975853,0.8635544819763532,False
Soybean___healthy,train/Soybean___healthy/c9c15de6-3408-4fd9-ab64-1144ca6d6603___RS_HL 5022.JPG,val/Soybean___healthy/fff606e6-7949-44cf-90d3-9507d2a97cfe___RS_HL 4083.JPG,4,0.100836843252182,0.7102477280866852,False
Soybean___healthy,train/Soybean___healthy/ca7a6712-6217-44ed-b6a2-7c07459f8f98___RS_HL 6627.JPG,train/Soybean___healthy/e3bf7310-7b54-4c47-9c2d-98f9f8291978___RS_HL 6866.JPG,4,0.08970262110233307,0.7280023050142249,False
Soybean___healthy,train/Soybean___healthy/cc08e799-035e-4c08-b753-92e3863493e1___RS_HL 5526.JPG,train/Soybean___healthy/fe79b51f-a37e-4852-b4b8-bda523e9da39___RS_HL 5528.JPG,4,0.09358745068311691,0.7771340535520218,False
Soybean___healthy,train/Soybean___healthy/cc97c816-b895-47ba-818f-b244bba27581___RS_HL 3775.JPG,val/Soybean___healthy/f236f6a4-64b3-4c45-aaa6-c3e55db4c085___RS_HL 4689.JPG,4,0.10358796268701553,0.7807717979152167,False
Soybean___healthy,train/Soybean___healthy/cc97c816-b895-47ba-818f-b244bba27581___RS_HL 3775.JPG,val/Soybean___healthy/f29069df-0aca-4b34-af54-535f7787f1a2___RS_HL 3698.JPG,4,0.0979553833603859,0.7470510595555342,False
Soybean___healthy,train/Soybean___healthy/ccc39144-2922-40ab-9b8c-2af9f4e9e836___RS_HL 4622.JPG,train/Soybean___healthy/ce225768-65a5-419c-9a5b-d0351bea1636___RS_HL 4190.JPG,4,0.10682912915945053,0.7988747280087072,False
Soybean___healthy,train/Soybean___healthy/ccc39144-2922-40ab-9b8c-2af9f4e9e836___RS_HL 4622.JPG,train/Soybean___healthy/e827fd08-9df7-43a3-bf10-f2011f0c834a___RS_HL 4740.JPG,4,0.12209626287221909,0.7419838717987973,False
Soybean___healthy,train/Soybean___healthy/cd0b98c6-9aa7-4b94-bd4a-e6fd59db346e___RS_HL 4511.JPG,val/Soybean___healthy/1ba63a9d-673b-47f1-8440-a03fa8bd2332___RS_HL 4501.JPG,4,0.07363905012607574,0.821544306413376,False
Soybean___healthy,train/Soybean___healthy/cd0b98c6-9aa7-4b94-bd4a-e6fd59db346e___RS_HL 4511.JPG,val/Soybean___healthy/2d011336-97ff-4a75-ad31-f7ed3591eb61___RS_HL 4503.JPG,4,0.06991294026374817,0.8223710932410623,False
Soybean___healthy,train/Soybean___healthy/cd5fbde6-c830-4cb6-a90a-761bf6520013___RS_HL 5612 1.JPG,train/Soybean___healthy/cf618584-36d1-4c0b-86e7-6488da883d50___RS_HL 3475.JPG,4,0.10241381078958511,0.7601026078242152,False
Soybean___healthy,train/Soybean___healthy/ce0aa2a1-34b5-47ed-8928-aef3f76b9971___RS_HL 3649.JPG,train/Soybean___healthy/d176a290-f657-4ea4-850f-fea38d42d01d___RS_HL 4248.JPG,4,0.08479852974414825,0.8346974675032436,False
Soybean___healthy,train/Soybean___healthy/cec39ec4-681a-4a6f-baba-b56cf2b3b277___RS_HL 4458.JPG,train/Soybean___healthy/dcd0aa31-f0f7-466c-822c-ee89ffebce3f___RS_HL 5060.JPG,4,0.08151283115148544,0.8528290241745894,False
Soybean___healthy,train/Soybean___healthy/cede2335-bc0d-4f1b-8886-644c3c97d990___RS_HL 3727.JPG,train/Soybean___healthy/e0f9d06d-375d-4bb0-aec5-f25c2c2505b7___RS_HL 4766.JPG,4,0.113760806620121,0.7794243864156986,False
Soybean___healthy,train/Soybean___healthy/cede2335-bc0d-4f1b-8886-644c3c97d990___RS_HL 3727.JPG,train/Soybean___healthy/f67d5091-ac83-42d4-bb1d-fb0209266760___RS_HL 4660.JPG,4,0.057408399879932404,0.8549688836406543,False
Soybean___healthy,train/Soybean___healthy/cf618584-36d1-4c0b-86e7-6488da883d50___RS_HL 3475.JPG,val/Soybean___healthy/07323fc3-b155-4e0a-b4bf-8737af0bb59f___RS_HL 5191.JPG,4,0.08511185646057129,0.7792960307291908,False
Soybean___healthy,train/Soybean___healthy/cf618584-36d1-4c0b-86e7-6488da883d50___RS_HL 3475.JPG,val/Soybean___healthy/ba7af1cf-c424-4e43-8611-c70b0c057ce0___RS_HL 4074.JPG,4,0.0744323581457138,0.8579580827071384,False
Soybean___healthy,train/Soybean___healthy/d0e555d9-22c5-45f2-bbc0-0e87d6190741___RS_HL 3368.JPG,train/Soybean___healthy/d99eaa38-54e9-472f-8aab-f6dccc1a7eed___RS_HL 4996.JPG,4,0.0934138372540474,0.778987022983373,False
Soybean___healthy,train/Soybean___healthy/d0e555d9-22c5-45f2-bbc0-0e87d6190741___RS_HL 3368.JPG,val/Soybean___healthy/23c94ac7-d14c-4185-8d61-82018a3ed304___RS_HL 4616.JPG,4,0.09243997931480408,0.8013699421900505,False
Soybean___healthy,train/Soybean___healthy/d0e555d9-22c5-45f2-bbc0-0e87d6190741___RS_HL 3368.JPG,val/Soybean___healthy/b34093d1-010b-4fd1-b95c-ab3d9c7b7f4c___RS_HL 3743.JPG,4,0.09893692284822464,0.8284944798788695,False
Soybean___healthy,train/Soybean___healthy/d12d2a72-7aa9-4cb7-9d47-cdb879952074___RS_HL 3396.JPG,val/Soybean___healthy/6dfcb336-25a6-4ee3-a193-05c5760ba9a6___RS_HL 4256.JPG,4,0.08303887397050858,0.7897883480002643,False
Soybean___healthy,train/Soybean___healthy/d13756c8-abfa-4e98-bafd-ddb960c09ad6___RS_HL 3384.JPG,val/Soybean___healthy/ea5d0530-5cfa-42d2-a8f8-48b6bde39c3e___RS_HL 6144.JPG,4,0.07270248979330063,0.8219349722955241,False
Soybean___healthy,train/Soybean___healthy/d1f81bac-3d5e-46e2-b311-ac83eb6ba43b___RS_HL 3419.JPG,val/Soybean___healthy/c20faf5e-7487-4a7f-9579-767b9ade0164___RS_HL 4232.JPG,4,0.11054673790931702,0.8128558018385222,False
Soybean___healthy,train/Soybean___healthy/d26e2f90-1f91-445e-97c2-0e26d90112a2___RS_HL 5941.JPG,val/Soybean___healthy/6f8693a0-9f00-4c8d-b57b-217dac181680___RS_HL 5860.JPG,4,0.0814812034368515,0.8598990830806663,False
Soybean___healthy,train/Soybean___healthy/d2b5af34-766f-411a-b229-227ff38e1323___RS_HL 3537.JPG,train/Soybean___healthy/d8e246bb-14ce-4d26-a069-f8ef1269217b___RS_HL 3590.JPG,4,0.11461992561817169,0.6968713581868862,False
Soybean___healthy,train/Soybean___healthy/d2c524a0-94cf-4fbc-85cb-bd1bf7890a4e___RS_HL 3667.JPG,val/Soybean___healthy/a8d6166c-6057-48cc-9c0d-9cc626d67700___RS_HL 3112.JPG,4,0.07952267676591873,0.8382152452154935,False
Soybean___healthy,train/Soybean___healthy/d306dd53-d4c6-4048-b1ff-e58aa9b240a5___RS_HL 4823.JPG,val/Soybean___healthy/18075112-de5a-402b-8957-bd94525bb362___RS_HL 3378.JPG,4,0.08479824662208557,0.8238155693008179,False
Soybean___healthy,train/Soybean___healthy/d3262cd0-7223-414b-b608-1507848973e0___RS_HL 6401.JPG,train/Soybean___healthy/f2713b50-20b8-4b75-ab5d-1c1810277f5b___RS_HL 6156.JPG,4,0.13352510333061218,0.8077901799116735,False
Soybean___healthy,train/Soybean___healthy/d39b2306-9188-459e-81e2-dba01b77c0ce___RS_HL 4482.JPG,train/Soybean___healthy/f94d610a-3d85-4a13-bf89-66622f71c4a0___RS_HL 5301.JPG,4,0.1571369171142578,0.7846501506151363,False
Soybean___healthy,train/Soybean___healthy/d4a90bc6-db0f-43e2-b3ac-7b178b6fb3ec___RS_HL 4058.JPG,val/Soybean___healthy/3e33f778-45c7-47a7-86b9-909e967cf585___RS_HL 5058.JPG,4,0.10327152162790298,0.7749625528781691,False
Soybean___healthy,train/Soybean___healthy/d4a90bc6-db0f-43e2-b3ac-7b178b6fb3ec___RS_HL 4058.JPG,val/Soybean___healthy/68947ab4-60ac-4261-b1c9-42644c8a78d5___RS_HL 4193.JPG,4,0.08382027596235275,0.788169194953519,False
Soybean___healthy,train/Soybean___healthy/d4a90bc6-db0f-43e2-b3ac-7b178b6fb3ec___RS_HL 4058.JPG,val/Soybean___healthy/c20faf5e-7487-4a7f-9579-767b9ade0164___RS_HL 4232.JPG,4,0.07963047921657562,0.7911262133858966,False
Soybean___healthy,train/Soybean___healthy/d52c7953-d971-4e49-9ff6-5f3721da8a77___RS_HL 5401.JPG,val/Soybean___healthy/71010ab7-e729-462b-abf3-42cc36bf507a___RS_HL 3559.JPG,4,0.09266422688961029,0.7942300055234841,False
Soybean___healthy,train/Soybean___healthy/d52c7953-d971-4e49-9ff6-5f3721da8a77___RS_HL 5401.JPG,val/Soybean___healthy/b4f30be3-8f14-4138-8b06-9beb44b20c62___RS_HL 3764.JPG,2,0.1273368000984192,0.708057788561738,False
Soybean___healthy,train/Soybean___healthy/d573c27c-475e-4f03-b7df-554da20afed5___RS_HL 3575.JPG,val/Soybean___healthy/23c94ac7-d14c-4185-8d61-82018a3ed304___RS_HL 4616.JPG,4,0.07584522664546967,0.8005514984232538,False
Soybean___healthy,train/Soybean___healthy/d6144acf-78ad-4891-af3f-b9750c71f318___RS_HL 4202.JPG,val/Soybean___healthy/5abf103d-2872-40c6-8ddd-8ef88f99746b___RS_HL 4105.JPG,4,0.09234622865915298,0.7232983877495589,False
Soybean___healthy,train/Soybean___healthy/d6498a4d-1725-4a1b-b327-5e89fa566b94___RS_HL 5637 1.JPG,val/Soybean___healthy/27a2656d-1dfc-46f0-a4c8-9c706b10e631___RS_HL 4759.JPG,4,0.10543882101774216,0.797494451807704,False
Soybean___healthy,train/Soybean___healthy/d6bc2d7c-4c6a-4335-a1ba-2fa6bde68a51___RS_HL 5948.JPG,train/Soybean___healthy/df6b4dc4-bf3a-44ae-96a2-0137eec1b907___RS_HL 7073.JPG,4,0.08820749074220657,0.7561324316017384,False
Soybean___healthy,train/Soybean___healthy/d9727e36-342b-473d-bd6a-82f1eef80966___RS_HL 4783.JPG,val/Soybean___healthy/d75d07a5-87dc-42ed-bb0e-93fdd4986cde___RS_HL 3611.JPG,4,0.15329648554325104,0.8180712889851168,False
Soybean___healthy,train/Soybean___healthy/d99eaa38-54e9-472f-8aab-f6dccc1a7eed___RS_HL 4996.JPG,val/Soybean___healthy/b148716c-c0f5-48bb-a5d8-21ca31ce7611___RS_HL 3684.JPG,4,0.09438785165548325,0.7585804393336031,False
Soybean___healthy,train/Soybean___healthy/da00d784-ead9-4844-8c95-37b493a5b553___RS_HL 6718.JPG,val/Soybean___healthy/0e7617e5-8ef1-45be-83ca-04465a10f5de___RS_HL 6717.JPG,4,0.12192549556493759,0.8458922183246387,False
Soybean___healthy,train/Soybean___healthy/db8fc0e0-eeae-4cba-942c-6de6e3e5a134___RS_HL 5556 1.JPG,val/Soybean___healthy/715897ce-21db-4197-89dc-68e6089976ae___RS_HL 5742 1.JPG,4,0.1045955941081047,0.7908422150659888,False
Soybean___healthy,train/Soybean___healthy/db8fc0e0-eeae-4cba-942c-6de6e3e5a134___RS_HL 5556 1.JPG,val/Soybean___healthy/8851e67a-5530-4c9e-868c-9efa4dfcf69d___RS_HL 5412.JPG,4,0.15088607370853424,0.7987434876795402,False
Soybean___healthy,train/Soybean___healthy/dbdd4c29-94e9-4598-be4d-a80690ad1809___RS_HL 4197.JPG,val/Soybean___healthy/3ba289b8-ffb3-425e-aa80-d4c2b9e87592___RS_HL 5410.JPG,4,0.07837619632482529,0.7995877862273861,False
Soybean___healthy,train/Soybean___healthy/dcd0aa31-f0f7-466c-822c-ee89ffebce3f___RS_HL 5060.JPG,train/Soybean___healthy/eddf509b-db08-47ae-b836-ea3c35c0cd04___RS_HL 5523 1.JPG,4,0.0603514239192009,0.8999407690092167,False
Soybean___healthy,train/Soybean___healthy/dd2c720e-a184-4d25-a72e-752869d405c7___RS_HL 4461.JPG,train/Soybean___healthy/e9dfdda7-6ae4-4586-a9a2-1d7414540a29___RS_HL 3704.JPG,4,0.07831421494483948,0.8707649399138151,False
Soybean___healthy,train/Soybean___healthy/dfdb9d31-68a9-4ca0-92e9-cdfe615831fd___RS_HL 5914.JPG,val/Soybean___healthy/7b2bb24b-70fc-40fe-92f1-993a2484727b___RS_HL 5839.JPG,4,0.06778676807880402,0.8865072036621705,False
Soybean___healthy,train/Soybean___healthy/e0f9d06d-375d-4bb0-aec5-f25c2c2505b7___RS_HL 4766.JPG,train/Soybean___healthy/f67d5091-ac83-42d4-bb1d-fb0209266760___RS_HL 4660.JPG,2,0.10896933823823929,0.8040914922132221,False
Soybean___healthy,train/Soybean___healthy/e2d95430-fdbf-4668-aaea-2018ea829f5a___RS_HL 4903.JPG,val/Soybean___healthy/3c845900-ab47-4ee0-81d0-796ab7c42735___RS_HL 6810.JPG,4,0.10518067330121994,0.8054407685832048,False
Soybean___healthy,train/Soybean___healthy/e3857933-e537-4a7d-8bcc-bdcc9bcad188___RS_HL 4564.JPG,train/Soybean___healthy/f0ff50ed-8dd1-4b17-903c-9d7840b054cb___RS_HL 3490.JPG,4,0.08712340891361237,0.8619673666275034,False
Soybean___healthy,train/Soybean___healthy/e6dfa315-08c3-4c1b-acf9-fb0d0559c58e___RS_HL 4200.JPG,val/Soybean___healthy/71010ab7-e729-462b-abf3-42cc36bf507a___RS_HL 3559.JPG,4,0.07126650959253311,0.830330023682239,False
